match_id,gender,Mat,Won,Lost,Tied,NR,W/L,Inns,HS,LS,AveRPW,AveRPO,Mat_team2,Won_team2,Lost_team2,Tied_team2,NR_team2,W/L_team2,Inns_team2,HS_team2,LS_team2,AveRPW_team2,AveRPO_team2
412690,1,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49
412691,1,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05
412691,1,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2
412693,1,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5
412693,1,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49
412694,1,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21
412694,1,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87
412695,1,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05
412695,1,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83
412696,1,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99
412696,1,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2
412697,1,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21
412697,1,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5
412698,1,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49
412698,1,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87
412699,1,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99
412699,1,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05
412700,1,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2
412700,1,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83
412701,1,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99
412701,1,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87
412702,1,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5
412702,1,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2
412703,1,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87
412703,1,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2
423782,1,5,1,3,1,0,0.3333333333333333,5,214,112.0,22.3,7.7,1,0,1,0,0,0.0,1,78,78.0,7.8,4.45
423782,1,1,0,1,0,0,0.0,1,78,78.0,7.8,4.45,5,1,3,1,0,0.3333333333333333,5,214,112.0,22.3,7.7
423787,1,5,1,3,1,0,0.3333333333333333,5,214,112.0,22.3,7.7,5,4,0,1,0,4.0,5,214,127.0,27.89,9.04
423787,1,5,4,0,1,0,4.0,5,214,127.0,27.89,9.04,5,1,3,1,0,0.3333333333333333,5,214,112.0,22.3,7.7
426392,1,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5
426392,1,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2
426393,1,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5
426393,1,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2
426417,1,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5
426417,1,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87
426418,1,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5
426418,1,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87
426723,1,5,1,3,1,0,0.3333333333333333,5,214,112.0,22.3,7.7,5,3,2,0,0,1.5,5,161,0.0,19.91,7.24
426723,1,5,3,2,0,0,1.5,5,161,0.0,19.91,7.24,5,1,3,1,0,0.3333333333333333,5,214,112.0,22.3,7.7
426724,1,5,1,3,1,0,0.3333333333333333,5,214,112.0,22.3,7.7,5,3,2,0,0,1.5,5,161,0.0,19.91,7.24
426724,1,5,3,2,0,0,1.5,5,161,0.0,19.91,7.24,5,1,3,1,0,0.3333333333333333,5,214,112.0,22.3,7.7
430884,1,2,1,1,0,0,1.0,2,211,0.0,30.53,10.13,2,1,1,0,0,1.0,2,215,0.0,35.08,10.52
430884,1,2,1,1,0,0,1.0,2,215,0.0,35.08,10.52,2,1,1,0,0,1.0,2,211,0.0,30.53,10.13
430885,1,2,1,1,0,0,1.0,2,211,0.0,30.53,10.13,2,1,1,0,0,1.0,2,215,0.0,35.08,10.52
430885,1,2,1,1,0,0,1.0,2,215,0.0,35.08,10.52,2,1,1,0,0,1.0,2,211,0.0,30.53,10.13
439139,1,3,0,3,0,0,0.0,3,141,0.0,16.27,5.96,1,1,0,0,0,1.0,1,105,105.0,10.5,5.29
439139,1,1,1,0,0,0,1.0,1,105,105.0,10.5,5.29,3,0,3,0,0,0.0,3,141,0.0,16.27,5.96
439146,1,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21
439146,1,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83
439497,1,4,1,3,0,0,0.3333333333333333,4,176,0.0,23.84,7.45,4,3,1,0,0,3.0,4,146,86.0,21.6,6.83
439497,1,4,3,1,0,0,3.0,4,146,86.0,21.6,6.83,4,1,3,0,0,0.3333333333333333,4,176,0.0,23.84,7.45
439499,1,4,1,3,0,0,0.3333333333333333,4,176,0.0,23.84,7.45,4,3,1,0,0,3.0,4,141,130.0,46.09,8.24
439499,1,4,3,1,0,0,3.0,4,141,130.0,46.09,8.24,4,1,3,0,0,0.3333333333333333,4,176,0.0,23.84,7.45
439505,1,6,3,3,0,0,1.0,6,172,126.0,19.34,7.24,4,0,4,0,0,0.0,4,123,99.0,11.78,5.75
439505,1,4,0,4,0,0,0.0,4,123,99.0,11.78,5.75,6,3,3,0,0,1.0,6,172,126.0,19.34,7.24
439510,1,6,3,3,0,0,1.0,6,172,126.0,19.34,7.24,4,3,1,0,0,3.0,4,146,86.0,21.6,6.83
439510,1,4,3,1,0,0,3.0,4,146,86.0,21.6,6.83,6,3,3,0,0,1.0,6,172,126.0,19.34,7.24
446960,1,3,1,2,0,0,0.5,3,157,0.0,23.0,7.28,2,1,1,0,0,1.0,2,158,0.0,20.06,7.52
446960,1,2,1,1,0,0,1.0,2,158,0.0,20.06,7.52,3,1,2,0,0,0.5,3,157,0.0,23.0,7.28
446961,1,3,1,2,0,0,0.5,3,157,0.0,23.0,7.28,2,1,1,0,0,1.0,2,158,0.0,20.06,7.52
446961,1,2,1,1,0,0,1.0,2,158,0.0,20.06,7.52,3,1,2,0,0,0.5,3,157,0.0,23.0,7.28
447539,1,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21
447539,1,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83
452153,1,4,0,4,0,0,0.0,4,140,84.0,14.56,6.04,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05
452153,1,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05,4,0,4,0,0,0.0,4,140,84.0,14.56,6.04
452154,1,4,0,4,0,0,0.0,4,140,84.0,14.56,6.04,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05
452154,1,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05,4,0,4,0,0,0.0,4,140,84.0,14.56,6.04
456991,1,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99
456991,1,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49
456992,1,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99
456992,1,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49
461565,1,5,1,4,0,0,0.25,5,183,119.0,16.53,7.12,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13
461565,1,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13,5,1,4,0,0,0.25,5,183,119.0,16.53,7.12
463141,1,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13,2,0,2,0,0,0.0,2,186,0.0,32.18,8.85
463141,1,2,0,2,0,0,0.0,2,186,0.0,32.18,8.85,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13
463142,1,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13,2,0,2,0,0,0.0,2,186,0.0,32.18,8.85
463142,1,2,0,2,0,0,0.0,2,186,0.0,32.18,8.85,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13
463149,1,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13,1,1,0,0,0,1.0,1,168,0.0,28.0,8.4
463149,1,1,1,0,0,0,1.0,1,168,0.0,28.0,8.4,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13
473918,1,3,2,1,0,0,2.0,3,185,80.0,18.68,7.75,5,1,4,0,0,0.25,5,183,119.0,16.53,7.12
473918,1,5,1,4,0,0,0.25,5,183,119.0,16.53,7.12,3,2,1,0,0,2.0,3,185,80.0,18.68,7.75
473919,1,3,2,1,0,0,2.0,3,185,80.0,18.68,7.75,5,1,4,0,0,0.25,5,183,119.0,16.53,7.12
473919,1,5,1,4,0,0,0.25,5,183,119.0,16.53,7.12,3,2,1,0,0,2.0,3,185,80.0,18.68,7.75
474466,1,4,2,2,0,0,1.0,4,169,88.0,22.65,7.28,3,3,0,0,0,3.0,3,198,0.0,37.84,8.58
474466,1,3,3,0,0,0,3.0,3,198,0.0,37.84,8.58,4,2,2,0,0,1.0,4,169,88.0,22.65,7.28
474476,1,4,2,2,0,0,1.0,4,169,88.0,22.65,7.28,2,1,1,0,0,1.0,2,165,165.0,20.25,8.16
474476,1,2,1,1,0,0,1.0,2,165,165.0,20.25,8.16,4,2,2,0,0,1.0,4,169,88.0,22.65,7.28
478279,1,5,1,4,0,0,0.25,5,183,119.0,16.53,7.12,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13
478279,1,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13,5,1,4,0,0,0.25,5,183,119.0,16.53,7.12
489212,1,4,2,2,0,0,1.0,4,150,125.0,19.66,6.66,3,2,1,0,0,2.0,3,198,0.0,24.1,8.03
489212,1,3,2,1,0,0,2.0,3,198,0.0,24.1,8.03,4,2,2,0,0,1.0,4,150,125.0,19.66,6.66
489220,1,4,2,2,0,0,1.0,4,150,125.0,19.66,6.66,2,1,1,0,0,1.0,2,165,165.0,20.25,8.16
489220,1,2,1,1,0,0,1.0,2,165,165.0,20.25,8.16,4,2,2,0,0,1.0,4,150,125.0,19.66,6.66
514023,1,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62
514023,1,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67
514024,1,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62
514024,1,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67
516204,1,3,3,0,0,0,3.0,3,198,0.0,37.84,8.58,2,0,2,0,0,0.0,2,163,0.0,18.35,7.8
516204,1,2,0,2,0,0,0.0,2,163,0.0,18.35,7.8,3,3,0,0,0,3.0,3,198,0.0,37.84,8.58
516205,1,3,3,0,0,0,3.0,3,198,0.0,37.84,8.58,2,0,2,0,0,0.0,2,163,0.0,18.35,7.8
516205,1,2,0,2,0,0,0.0,2,163,0.0,18.35,7.8,3,3,0,0,0,3.0,3,198,0.0,37.84,8.58
518954,1,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62,4,1,3,0,0,0.3333333333333333,4,140,0.0,27.41,6.9
518954,1,4,1,3,0,0,0.3333333333333333,4,140,0.0,27.41,6.9,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62
518955,1,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62,4,1,3,0,0,0.3333333333333333,4,140,0.0,27.41,6.9
518955,1,4,1,3,0,0,0.3333333333333333,4,140,0.0,27.41,6.9,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62
520595,1,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1,4,0,4,0,0,0.0,4,200,154.0,22.71,8.27
520595,1,4,0,4,0,0,0.0,4,200,154.0,22.71,8.27,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1
520596,1,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1,4,0,4,0,0,0.0,4,200,154.0,22.71,8.27
520596,1,4,0,4,0,0,0.0,4,200,154.0,22.71,8.27,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1
520597,1,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67
520597,1,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1
520598,1,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67
520598,1,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1
520599,1,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67
520599,1,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1
521217,1,4,1,3,0,0,0.3333333333333333,4,140,0.0,27.41,6.9,4,3,1,0,0,3.0,4,150,0.0,23.3,6.81
521217,1,4,3,1,0,0,3.0,4,150,0.0,23.3,6.81,4,1,3,0,0,0.3333333333333333,4,140,0.0,27.41,6.9
525816,1,4,2,2,0,0,1.0,4,169,88.0,22.65,7.28,4,2,2,0,0,1.0,4,150,125.0,19.66,6.66
525816,1,4,2,2,0,0,1.0,4,150,125.0,19.66,6.66,4,2,2,0,0,1.0,4,169,88.0,22.65,7.28
525817,1,4,2,2,0,0,1.0,4,169,88.0,22.65,7.28,4,2,2,0,0,1.0,4,150,125.0,19.66,6.66
525817,1,4,2,2,0,0,1.0,4,150,125.0,19.66,6.66,4,2,2,0,0,1.0,4,169,88.0,22.65,7.28
527012,1,4,0,4,0,0,0.0,4,200,154.0,22.71,8.27,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1
527012,1,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1,4,0,4,0,0,0.0,4,200,154.0,22.71,8.27
527013,1,4,0,4,0,0,0.0,4,200,154.0,22.71,8.27,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1
527013,1,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1,4,0,4,0,0,0.0,4,200,154.0,22.71,8.27
530432,1,5,3,2,0,0,1.5,5,144,112.0,19.32,6.71,1,0,1,0,0,0.0,1,141,141.0,14.1,7.23
530432,1,1,0,1,0,0,0.0,1,141,141.0,14.1,7.23,5,3,2,0,0,1.5,5,144,112.0,19.32,6.71
531635,1,4,3,1,0,0,3.0,4,150,0.0,23.3,6.81,5,3,2,0,0,1.5,5,144,112.0,19.32,6.71
531635,1,5,3,2,0,0,1.5,5,144,112.0,19.32,6.71,4,3,1,0,0,3.0,4,150,0.0,23.3,6.81
531636,1,4,3,1,0,0,3.0,4,150,0.0,23.3,6.81,5,3,2,0,0,1.5,5,144,112.0,19.32,6.71
531636,1,5,3,2,0,0,1.5,5,144,112.0,19.32,6.71,4,3,1,0,0,3.0,4,150,0.0,23.3,6.81
531637,1,4,3,1,0,0,3.0,4,150,0.0,23.3,6.81,5,3,2,0,0,1.5,5,144,112.0,19.32,6.71
531637,1,5,3,2,0,0,1.5,5,144,112.0,19.32,6.71,4,3,1,0,0,3.0,4,150,0.0,23.3,6.81
531982,1,2,1,1,0,0,1.0,2,135,0.0,13.75,5.52,3,1,2,0,0,0.5,3,160,160.0,17.68,7.4
531982,1,3,1,2,0,0,0.5,3,160,160.0,17.68,7.4,2,1,1,0,0,1.0,2,135,0.0,13.75,5.52
533272,1,11,7,2,1,1,3.5,11,198,101.0,28.9,7.94,4,0,4,0,0,0.0,4,130,100.0,13.75,5.67
533272,1,4,0,4,0,0,0.0,4,130,100.0,13.75,5.67,11,7,2,1,1,3.5,11,198,101.0,28.9,7.94
533273,1,9,4,5,0,0,0.8,9,164,131.0,31.07,7.95,2,0,1,0,1,0.0,2,129,0.0,19.38,6.46
533273,1,2,0,1,0,1,0.0,2,129,0.0,19.38,6.46,9,4,5,0,0,0.8,9,164,131.0,31.07,7.95
533275,1,9,4,5,0,0,0.8,9,179,100.0,23.6,7.92,4,0,4,0,0,0.0,4,130,100.0,13.75,5.67
533275,1,4,0,4,0,0,0.0,4,130,100.0,13.75,5.67,9,4,5,0,0,0.8,9,179,100.0,23.6,7.92
533276,1,4,0,4,0,0,0.0,4,181,0.0,30.31,8.33,12,3,6,2,1,0.5,12,192,86.0,21.63,7.76
533276,1,12,3,6,2,1,0.5,12,192,86.0,21.63,7.76,4,0,4,0,0,0.0,4,181,0.0,30.31,8.33
533278,1,11,7,2,1,1,3.5,11,198,101.0,28.9,7.94,9,4,5,0,0,0.8,9,179,100.0,23.6,7.92
533278,1,9,4,5,0,0,0.8,9,179,100.0,23.6,7.92,11,7,2,1,1,3.5,11,198,101.0,28.9,7.94
533279,1,9,4,5,0,0,0.8,9,164,131.0,31.07,7.95,11,7,2,1,1,3.5,10,205,139.0,29.07,8.46
533279,1,11,7,2,1,1,3.5,10,205,139.0,29.07,8.46,9,4,5,0,0,0.8,9,164,131.0,31.07,7.95
533280,1,12,3,6,2,1,0.5,12,192,86.0,21.63,7.76,9,6,3,0,0,2.0,9,195,128.0,24.15,7.88
533280,1,9,6,3,0,0,2.0,9,195,128.0,24.15,7.88,12,3,6,2,1,0.5,12,192,86.0,21.63,7.76
533281,1,10,5,5,0,0,1.0,10,214,80.0,26.62,8.46,9,6,3,0,0,2.0,9,192,0.0,27.64,8.06
533281,1,9,6,3,0,0,2.0,9,192,0.0,27.64,8.06,10,5,5,0,0,1.0,10,214,80.0,26.62,8.46
533283,1,4,0,4,0,0,0.0,4,181,0.0,30.31,8.33,9,6,3,0,0,2.0,9,195,128.0,24.15,7.88
533283,1,9,6,3,0,0,2.0,9,195,128.0,24.15,7.88,4,0,4,0,0,0.0,4,181,0.0,30.31,8.33
533285,1,10,5,5,0,0,1.0,10,214,80.0,26.62,8.46,11,7,2,1,1,3.5,10,205,139.0,29.07,8.46
533285,1,11,7,2,1,1,3.5,10,205,139.0,29.07,8.46,10,5,5,0,0,1.0,10,214,80.0,26.62,8.46
533286,1,9,6,3,0,0,2.0,9,195,128.0,24.15,7.88,9,4,5,0,0,0.8,9,179,100.0,23.6,7.92
533286,1,9,4,5,0,0,0.8,9,179,100.0,23.6,7.92,9,6,3,0,0,2.0,9,195,128.0,24.15,7.88
533287,1,9,4,5,0,0,0.8,9,164,131.0,31.07,7.95,9,6,3,0,0,2.0,9,192,0.0,27.64,8.06
533287,1,9,6,3,0,0,2.0,9,192,0.0,27.64,8.06,9,4,5,0,0,0.8,9,164,131.0,31.07,7.95
533288,1,10,5,5,0,0,1.0,10,214,80.0,26.62,8.46,12,3,6,2,1,0.5,12,192,86.0,21.63,7.76
533288,1,12,3,6,2,1,0.5,12,192,86.0,21.63,7.76,10,5,5,0,0,1.0,10,214,80.0,26.62,8.46
533289,1,11,7,2,1,1,3.5,11,198,101.0,28.9,7.94,11,7,2,1,1,3.5,10,205,139.0,29.07,8.46
533289,1,11,7,2,1,1,3.5,10,205,139.0,29.07,8.46,11,7,2,1,1,3.5,11,198,101.0,28.9,7.94
533290,1,9,4,5,0,0,0.8,9,164,131.0,31.07,7.95,9,4,5,0,0,0.8,9,179,100.0,23.6,7.92
533290,1,9,4,5,0,0,0.8,9,179,100.0,23.6,7.92,9,4,5,0,0,0.8,9,164,131.0,31.07,7.95
533291,1,9,6,3,0,0,2.0,9,192,0.0,27.64,8.06,9,6,3,0,0,2.0,9,195,128.0,24.15,7.88
533291,1,9,6,3,0,0,2.0,9,195,128.0,24.15,7.88,9,6,3,0,0,2.0,9,192,0.0,27.64,8.06
533293,1,11,7,2,1,1,3.5,11,198,101.0,28.9,7.94,10,5,5,0,0,1.0,10,214,80.0,26.62,8.46
533293,1,10,5,5,0,0,1.0,10,214,80.0,26.62,8.46,11,7,2,1,1,3.5,11,198,101.0,28.9,7.94
533294,1,9,4,5,0,0,0.8,9,164,131.0,31.07,7.95,9,6,3,0,0,2.0,9,195,128.0,24.15,7.88
533294,1,9,6,3,0,0,2.0,9,195,128.0,24.15,7.88,9,4,5,0,0,0.8,9,164,131.0,31.07,7.95
533295,1,9,6,3,0,0,2.0,9,192,0.0,27.64,8.06,9,4,5,0,0,0.8,9,179,100.0,23.6,7.92
533295,1,9,4,5,0,0,0.8,9,179,100.0,23.6,7.92,9,6,3,0,0,2.0,9,192,0.0,27.64,8.06
533296,1,11,7,2,1,1,3.5,11,198,101.0,28.9,7.94,9,6,3,0,0,2.0,9,195,128.0,24.15,7.88
533296,1,9,6,3,0,0,2.0,9,195,128.0,24.15,7.88,11,7,2,1,1,3.5,11,198,101.0,28.9,7.94
533297,1,9,4,5,0,0,0.8,9,164,131.0,31.07,7.95,11,7,2,1,1,3.5,10,205,139.0,29.07,8.46
533297,1,11,7,2,1,1,3.5,10,205,139.0,29.07,8.46,9,4,5,0,0,0.8,9,164,131.0,31.07,7.95
533298,1,11,7,2,1,1,3.5,11,198,101.0,28.9,7.94,11,7,2,1,1,3.5,10,205,139.0,29.07,8.46
533298,1,11,7,2,1,1,3.5,10,205,139.0,29.07,8.46,11,7,2,1,1,3.5,11,198,101.0,28.9,7.94
534208,1,4,2,1,0,1,2.0,4,173,0.0,25.76,7.98,3,2,1,0,0,2.0,3,209,0.0,50.72,9.3
534208,1,3,2,1,0,0,2.0,3,209,0.0,50.72,9.3,4,2,1,0,1,2.0,4,173,0.0,25.76,7.98
534233,1,4,2,1,0,1,2.0,4,173,0.0,25.76,7.98,3,1,1,0,1,1.0,3,119,0.0,22.0,7.33
534233,1,3,1,1,0,1,1.0,3,119,0.0,22.0,7.33,4,2,1,0,1,2.0,4,173,0.0,25.76,7.98
534235,1,4,2,1,0,1,2.0,4,173,0.0,25.76,7.98,3,1,1,0,1,1.0,3,119,0.0,22.0,7.33
534235,1,3,1,1,0,1,1.0,3,119,0.0,22.0,7.33,4,2,1,0,1,2.0,4,173,0.0,25.76,7.98
538068,1,2,1,1,0,0,1.0,2,135,0.0,13.75,5.52,5,3,2,0,0,1.5,5,144,112.0,19.32,6.71
538068,1,5,3,2,0,0,1.5,5,144,112.0,19.32,6.71,2,1,1,0,0,1.0,2,135,0.0,13.75,5.52
540173,1,3,1,2,0,0,0.5,3,160,160.0,17.68,7.4,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62
540173,1,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62,3,1,2,0,0,0.5,3,160,160.0,17.68,7.4
540174,1,3,1,2,0,0,0.5,3,160,160.0,17.68,7.4,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62
540174,1,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62,3,1,2,0,0,0.5,3,160,160.0,17.68,7.4
543883,1,5,0,5,0,0,0.0,5,164,71.0,13.13,5.83,8,8,0,0,0,8.0,8,159,0.0,34.25,7.65
543883,1,8,8,0,0,0,8.0,8,159,0.0,34.25,7.65,5,0,5,0,0,0.0,5,164,71.0,13.13,5.83
543884,1,5,0,5,0,0,0.0,5,164,71.0,13.13,5.83,8,8,0,0,0,8.0,8,159,0.0,34.25,7.65
543884,1,8,8,0,0,0,8.0,8,159,0.0,34.25,7.65,5,0,5,0,0,0.0,5,164,71.0,13.13,5.83
543885,1,5,0,5,0,0,0.0,5,164,71.0,13.13,5.83,8,8,0,0,0,8.0,8,159,0.0,34.25,7.65
543885,1,8,8,0,0,0,8.0,8,159,0.0,34.25,7.65,5,0,5,0,0,0.0,5,164,71.0,13.13,5.83
546410,1,4,0,4,0,0,0.0,4,135,93.0,13.34,6.09,4,2,2,0,0,1.0,4,169,0.0,21.8,7.16
546410,1,4,2,2,0,0,1.0,4,169,0.0,21.8,7.16,4,0,4,0,0,0.0,4,135,93.0,13.34,6.09
546414,1,8,8,0,0,0,8.0,8,159,0.0,34.25,7.65,5,0,5,0,0,0.0,5,164,71.0,13.13,5.83
546414,1,5,0,5,0,0,0.0,5,164,71.0,13.13,5.83,8,8,0,0,0,8.0,8,159,0.0,34.25,7.65
546442,1,8,8,0,0,0,8.0,8,159,0.0,34.25,7.65,4,2,2,0,0,1.0,4,178,0.0,23.92,7.77
546442,1,4,2,2,0,0,1.0,4,178,0.0,23.92,7.77,8,8,0,0,0,8.0,8,159,0.0,34.25,7.65
546462,1,4,0,4,0,0,0.0,4,135,93.0,13.34,6.09,8,8,0,0,0,8.0,8,159,0.0,34.25,7.65
546462,1,8,8,0,0,0,8.0,8,159,0.0,34.25,7.65,4,0,4,0,0,0.0,4,135,93.0,13.34,6.09
546470,1,8,8,0,0,0,8.0,8,159,0.0,34.25,7.65,4,2,2,0,0,1.0,4,169,0.0,21.8,7.16
546470,1,4,2,2,0,0,1.0,4,169,0.0,21.8,7.16,8,8,0,0,0,8.0,8,159,0.0,34.25,7.65
546473,1,4,0,4,0,0,0.0,4,135,93.0,13.34,6.09,4,2,2,0,0,1.0,4,178,0.0,23.92,7.77
