match_id,flip,gender,Mat,Won,Lost,Tied,NR,W/L,Inns,HS,LS,AveRPW,AveRPO,Mat_team2,Won_team2,Lost_team2,Tied_team2,NR_team2,W/L_team2,Inns_team2,HS_team2,LS_team2,AveRPW_team2,AveRPO_team2
391794,0,0,6,2,3,0,1,0.6666666666666666,6,185,111.0,22.17,7.68,4,0,3,0,1,0.0,4,169,108.0,19.36,7.27
391794,1,0,4,0,3,0,1,0.0,4,169,108.0,19.36,7.27,6,2,3,0,1,0.6666666666666666,6,185,111.0,22.17,7.68
392615,0,1,4,0,3,0,1,0.0,4,169,108.0,19.36,7.27,9,7,2,0,0,3.5,9,175,0.0,28.88,7.55
392615,1,1,9,7,2,0,0,3.5,9,175,0.0,28.88,7.55,4,0,3,0,1,0.0,4,169,108.0,19.36,7.27
401076,0,1,7,4,3,0,0,1.3333333333333333,7,177,101.0,24.25,8.26,3,0,3,0,0,0.0,3,155,0.0,16.4,6.83
401076,1,1,3,0,3,0,0,0.0,3,155,0.0,16.4,6.83,7,4,3,0,0,1.3333333333333333,7,177,101.0,24.25,8.26
403375,0,1,10,6,4,0,0,1.5,10,192,120.0,22.14,7.63,9,7,2,0,0,3.5,9,175,0.0,28.88,7.55
403375,1,1,9,7,2,0,0,3.5,9,175,0.0,28.88,7.55,10,6,4,0,0,1.5,10,192,120.0,22.14,7.63
403385,0,1,10,6,4,0,0,1.5,10,192,120.0,22.14,7.63,7,4,3,0,0,1.3333333333333333,7,198,99.0,20.77,7.69
403385,1,1,7,4,3,0,0,1.3333333333333333,7,198,99.0,20.77,7.69,10,6,4,0,0,1.5,10,192,120.0,22.14,7.63
403386,0,1,10,6,4,0,0,1.5,10,192,120.0,22.14,7.63,7,4,3,0,0,1.3333333333333333,7,198,99.0,20.77,7.69
403386,1,1,7,4,3,0,0,1.3333333333333333,7,198,99.0,20.77,7.69,10,6,4,0,0,1.5,10,192,120.0,22.14,7.63
406197,0,1,5,4,0,1,0,4.0,5,214,127.0,27.89,9.04,3,0,3,0,0,0.0,3,141,0.0,16.27,5.96
406197,1,1,3,0,3,0,0,0.0,3,141,0.0,16.27,5.96,5,4,0,1,0,4.0,5,214,127.0,27.89,9.04
406198,0,1,5,4,0,1,0,4.0,5,214,127.0,27.89,9.04,3,0,3,0,0,0.0,3,141,0.0,16.27,5.96
406198,1,1,3,0,3,0,0,0.0,3,141,0.0,16.27,5.96,5,4,0,1,0,4.0,5,214,127.0,27.89,9.04
406207,0,1,5,4,0,1,0,4.0,5,214,127.0,27.89,9.04,5,3,2,0,0,1.5,5,161,0.0,19.91,7.24
406207,1,1,5,3,2,0,0,1.5,5,161,0.0,19.91,7.24,5,4,0,1,0,4.0,5,214,127.0,27.89,9.04
412677,0,1,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83,2,0,1,0,1,0.0,2,68,68.0,7.45,4.06
412677,1,1,2,0,1,0,1,0.0,2,68,68.0,7.45,4.06,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83
412678,0,1,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99
412678,1,1,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49
412679,0,1,2,0,2,0,0,0.0,2,115,80.0,10.83,5.41,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05
412679,1,1,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05,2,0,2,0,0,0.0,2,115,80.0,10.83,5.41
412680,0,1,2,0,2,0,0,0.0,2,151,114.0,15.58,6.85,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5
412680,1,1,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5,2,0,2,0,0,0.0,2,151,114.0,15.58,6.85
412682,0,1,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21
412682,1,1,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05
412683,0,1,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5
412683,1,1,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2
412684,0,1,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49,4,0,4,0,0,0.0,4,140,84.0,14.56,6.04
412684,1,1,4,0,4,0,0,0.0,4,140,84.0,14.56,6.04,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49
412685,0,1,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87
412685,1,1,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83
412686,0,1,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99,4,0,4,0,0,0.0,4,140,84.0,14.56,6.04
412686,1,1,4,0,4,0,0,0.0,4,140,84.0,14.56,6.04,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99
412687,0,1,2,0,2,0,0,0.0,2,115,80.0,10.83,5.41,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21
412687,1,1,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21,2,0,2,0,0,0.0,2,115,80.0,10.83,5.41
412688,0,1,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2,2,0,2,0,0,0.0,2,151,114.0,15.58,6.85
412688,1,1,2,0,2,0,0,0.0,2,151,114.0,15.58,6.85,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2
412689,0,1,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5
412689,1,1,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87
412690,0,1,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21
412690,1,1,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49
412691,0,1,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05
412691,1,1,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2
412692,0,1,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99
412692,1,1,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83
412693,0,1,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5
412693,1,1,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49
412694,0,1,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21
412694,1,1,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87
412695,0,1,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05
412695,1,1,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83
412696,0,1,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99
412696,1,1,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2
412697,0,1,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21
412697,1,1,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5
412698,0,1,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49
412698,1,1,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87
412699,0,1,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99
412699,1,1,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05
412700,0,1,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2
412700,1,1,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83
412701,0,1,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99
412701,1,1,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87
412702,0,1,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5
412702,1,1,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2
412703,0,1,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87
412703,1,1,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2
412716,0,0,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05
412716,1,0,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2
412717,0,0,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49
412717,1,0,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83
412718,0,0,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49
412718,1,0,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2
423391,0,0,2,1,1,0,0,1.0,2,241,0.0,40.88,11.15,3,0,3,0,0,0.0,3,141,0.0,16.27,5.96
423391,1,0,3,0,3,0,0,0.0,3,141,0.0,16.27,5.96,2,1,1,0,0,1.0,2,241,0.0,40.88,11.15
423782,0,1,5,1,3,1,0,0.3333333333333333,5,214,112.0,22.3,7.7,1,0,1,0,0,0.0,1,78,78.0,7.8,4.45
423782,1,1,1,0,1,0,0,0.0,1,78,78.0,7.8,4.45,5,1,3,1,0,0.3333333333333333,5,214,112.0,22.3,7.7
423787,0,1,5,1,3,1,0,0.3333333333333333,5,214,112.0,22.3,7.7,5,4,0,1,0,4.0,5,214,127.0,27.89,9.04
423787,1,1,5,4,0,1,0,4.0,5,214,127.0,27.89,9.04,5,1,3,1,0,0.3333333333333333,5,214,112.0,22.3,7.7
426392,0,1,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5
426392,1,1,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2
426393,0,1,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5
426393,1,1,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5,9,6,3,0,0,2.0,9,197,144.0,22.37,8.2
426417,0,1,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5
426417,1,1,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87
426418,0,1,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5
426418,1,1,10,4,6,0,0,0.6666666666666666,10,191,89.0,20.42,7.5,9,7,1,0,1,7.0,9,191,0.0,27.86,7.87
426723,0,1,5,1,3,1,0,0.3333333333333333,5,214,112.0,22.3,7.7,5,3,2,0,0,1.5,5,161,0.0,19.91,7.24
426723,1,1,5,3,2,0,0,1.5,5,161,0.0,19.91,7.24,5,1,3,1,0,0.3333333333333333,5,214,112.0,22.3,7.7
426724,0,1,5,1,3,1,0,0.3333333333333333,5,214,112.0,22.3,7.7,5,3,2,0,0,1.5,5,161,0.0,19.91,7.24
426724,1,1,5,3,2,0,0,1.5,5,161,0.0,19.91,7.24,5,1,3,1,0,0.3333333333333333,5,214,112.0,22.3,7.7
430884,0,1,2,1,1,0,0,1.0,2,211,0.0,30.53,10.13,2,1,1,0,0,1.0,2,215,0.0,35.08,10.52
430884,1,1,2,1,1,0,0,1.0,2,215,0.0,35.08,10.52,2,1,1,0,0,1.0,2,211,0.0,30.53,10.13
430885,0,1,2,1,1,0,0,1.0,2,211,0.0,30.53,10.13,2,1,1,0,0,1.0,2,215,0.0,35.08,10.52
430885,1,1,2,1,1,0,0,1.0,2,215,0.0,35.08,10.52,2,1,1,0,0,1.0,2,211,0.0,30.53,10.13
439139,0,1,3,0,3,0,0,0.0,3,141,0.0,16.27,5.96,1,1,0,0,0,1.0,1,105,105.0,10.5,5.29
439139,1,1,1,1,0,0,0,1.0,1,105,105.0,10.5,5.29,3,0,3,0,0,0.0,3,141,0.0,16.27,5.96
439146,0,1,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21
439146,1,1,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83
439495,0,1,6,4,2,0,0,2.0,6,147,0.0,20.22,6.89,6,3,3,0,0,1.0,6,172,126.0,19.34,7.24
439495,1,1,6,3,3,0,0,1.0,6,172,126.0,19.34,7.24,6,4,2,0,0,2.0,6,147,0.0,20.22,6.89
439497,0,1,4,1,3,0,0,0.3333333333333333,4,176,0.0,23.84,7.45,4,3,1,0,0,3.0,4,146,86.0,21.6,6.83
439497,1,1,4,3,1,0,0,3.0,4,146,86.0,21.6,6.83,4,1,3,0,0,0.3333333333333333,4,176,0.0,23.84,7.45
439499,0,1,4,1,3,0,0,0.3333333333333333,4,176,0.0,23.84,7.45,4,3,1,0,0,3.0,4,141,130.0,46.09,8.24
439499,1,1,4,3,1,0,0,3.0,4,141,130.0,46.09,8.24,4,1,3,0,0,0.3333333333333333,4,176,0.0,23.84,7.45
439505,0,1,6,3,3,0,0,1.0,6,172,126.0,19.34,7.24,4,0,4,0,0,0.0,4,123,99.0,11.78,5.75
439505,1,1,4,0,4,0,0,0.0,4,123,99.0,11.78,5.75,6,3,3,0,0,1.0,6,172,126.0,19.34,7.24
439507,0,1,6,4,2,0,0,2.0,6,147,0.0,20.22,6.89,4,3,1,0,0,3.0,4,146,86.0,21.6,6.83
439507,1,1,4,3,1,0,0,3.0,4,146,86.0,21.6,6.83,6,4,2,0,0,2.0,6,147,0.0,20.22,6.89
439510,0,1,6,3,3,0,0,1.0,6,172,126.0,19.34,7.24,4,3,1,0,0,3.0,4,146,86.0,21.6,6.83
439510,1,1,4,3,1,0,0,3.0,4,146,86.0,21.6,6.83,6,3,3,0,0,1.0,6,172,126.0,19.34,7.24
439511,0,1,6,4,2,0,0,2.0,6,147,0.0,20.22,6.89,6,3,3,0,0,1.0,6,172,126.0,19.34,7.24
439511,1,1,6,3,3,0,0,1.0,6,172,126.0,19.34,7.24,6,4,2,0,0,2.0,6,147,0.0,20.22,6.89
440945,0,1,4,2,2,0,0,1.0,4,202,0.0,27.69,8.11,5,3,2,0,0,1.5,5,161,0.0,19.91,7.24
440945,1,1,5,3,2,0,0,1.5,5,161,0.0,19.91,7.24,4,2,2,0,0,1.0,4,202,0.0,27.69,8.11
440946,0,1,4,2,2,0,0,1.0,4,202,0.0,27.69,8.11,5,3,2,0,0,1.5,5,161,0.0,19.91,7.24
440946,1,1,5,3,2,0,0,1.5,5,161,0.0,19.91,7.24,4,2,2,0,0,1.0,4,202,0.0,27.69,8.11
446956,0,1,3,1,2,0,0,0.5,3,157,0.0,23.0,7.28,1,1,0,0,0,1.0,1,135,0.0,45.0,8.18
446956,1,1,1,1,0,0,0,1.0,1,135,0.0,45.0,8.18,3,1,2,0,0,0.5,3,157,0.0,23.0,7.28
446960,0,1,3,1,2,0,0,0.5,3,157,0.0,23.0,7.28,2,1,1,0,0,1.0,2,158,0.0,20.06,7.52
446960,1,1,2,1,1,0,0,1.0,2,158,0.0,20.06,7.52,3,1,2,0,0,0.5,3,157,0.0,23.0,7.28
446961,0,1,3,1,2,0,0,0.5,3,157,0.0,23.0,7.28,2,1,1,0,0,1.0,2,158,0.0,20.06,7.52
446961,1,1,2,1,1,0,0,1.0,2,158,0.0,20.06,7.52,3,1,2,0,0,0.5,3,157,0.0,23.0,7.28
447539,0,1,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21
447539,1,1,7,4,3,0,0,1.3333333333333333,7,172,129.0,21.34,7.21,7,3,4,0,0,0.75,7,169,105.0,16.38,6.83
452153,0,1,4,0,4,0,0,0.0,4,140,84.0,14.56,6.04,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05
452153,1,1,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05,4,0,4,0,0,0.0,4,140,84.0,14.56,6.04
452154,0,1,4,0,4,0,0,0.0,4,140,84.0,14.56,6.04,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05
452154,1,1,7,4,3,0,0,1.3333333333333333,7,186,135.0,25.92,8.05,4,0,4,0,0,0.0,4,140,84.0,14.56,6.04
456991,0,1,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99
456991,1,1,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49
456992,0,1,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99
456992,1,1,8,4,4,0,0,1.0,8,195,87.0,21.18,6.99,7,4,3,0,0,1.3333333333333333,7,157,81.0,17.71,6.49
461565,0,1,5,1,4,0,0,0.25,5,183,119.0,16.53,7.12,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13
461565,1,1,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13,5,1,4,0,0,0.25,5,183,119.0,16.53,7.12
463141,0,1,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13,2,0,2,0,0,0.0,2,186,0.0,32.18,8.85
463141,1,1,2,0,2,0,0,0.0,2,186,0.0,32.18,8.85,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13
463142,0,1,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13,2,0,2,0,0,0.0,2,186,0.0,32.18,8.85
463142,1,1,2,0,2,0,0,0.0,2,186,0.0,32.18,8.85,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13
463149,0,1,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13,1,1,0,0,0,1.0,1,168,0.0,28.0,8.4
463149,1,1,1,1,0,0,0,1.0,1,168,0.0,28.0,8.4,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13
473918,0,1,3,2,1,0,0,2.0,3,185,80.0,18.68,7.75,5,1,4,0,0,0.25,5,183,119.0,16.53,7.12
473918,1,1,5,1,4,0,0,0.25,5,183,119.0,16.53,7.12,3,2,1,0,0,2.0,3,185,80.0,18.68,7.75
473919,0,1,3,2,1,0,0,2.0,3,185,80.0,18.68,7.75,5,1,4,0,0,0.25,5,183,119.0,16.53,7.12
473919,1,1,5,1,4,0,0,0.25,5,183,119.0,16.53,7.12,3,2,1,0,0,2.0,3,185,80.0,18.68,7.75
473920,0,1,3,2,1,0,0,2.0,3,185,80.0,18.68,7.75,5,1,4,0,0,0.25,5,183,119.0,16.53,7.12
473920,1,1,5,1,4,0,0,0.25,5,183,119.0,16.53,7.12,3,2,1,0,0,2.0,3,185,80.0,18.68,7.75
474466,0,1,4,2,2,0,0,1.0,4,169,88.0,22.65,7.28,3,3,0,0,0,3.0,3,198,0.0,37.84,8.58
474466,1,1,3,3,0,0,0,3.0,3,198,0.0,37.84,8.58,4,2,2,0,0,1.0,4,169,88.0,22.65,7.28
474476,0,1,4,2,2,0,0,1.0,4,169,88.0,22.65,7.28,2,1,1,0,0,1.0,2,165,165.0,20.25,8.16
474476,1,1,2,1,1,0,0,1.0,2,165,165.0,20.25,8.16,4,2,2,0,0,1.0,4,169,88.0,22.65,7.28
476947,0,0,3,2,1,0,0,2.0,3,185,80.0,18.68,7.75,3,1,2,0,0,0.5,3,157,0.0,23.0,7.28
476947,1,0,3,1,2,0,0,0.5,3,157,0.0,23.0,7.28,3,2,1,0,0,2.0,3,185,80.0,18.68,7.75
478279,0,1,5,1,4,0,0,0.25,5,183,119.0,16.53,7.12,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13
478279,1,1,5,4,1,0,0,4.0,5,194,0.0,29.03,8.13,5,1,4,0,0,0.25,5,183,119.0,16.53,7.12
489212,0,1,4,2,2,0,0,1.0,4,150,125.0,19.66,6.66,3,2,1,0,0,2.0,3,198,0.0,24.1,8.03
489212,1,1,3,2,1,0,0,2.0,3,198,0.0,24.1,8.03,4,2,2,0,0,1.0,4,150,125.0,19.66,6.66
489220,0,1,4,2,2,0,0,1.0,4,150,125.0,19.66,6.66,2,1,1,0,0,1.0,2,165,165.0,20.25,8.16
489220,1,1,2,1,1,0,0,1.0,2,165,165.0,20.25,8.16,4,2,2,0,0,1.0,4,150,125.0,19.66,6.66
492547,0,0,4,2,2,0,0,1.0,4,169,88.0,22.65,7.28,2,1,1,0,0,1.0,2,165,165.0,20.25,8.16
492547,1,0,2,1,1,0,0,1.0,2,165,165.0,20.25,8.16,4,2,2,0,0,1.0,4,169,88.0,22.65,7.28
514023,0,1,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62
514023,1,1,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67
514024,0,1,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62
514024,1,1,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67
516204,0,1,3,3,0,0,0,3.0,3,198,0.0,37.84,8.58,2,0,2,0,0,0.0,2,163,0.0,18.35,7.8
516204,1,1,2,0,2,0,0,0.0,2,163,0.0,18.35,7.8,3,3,0,0,0,3.0,3,198,0.0,37.84,8.58
516205,0,1,3,3,0,0,0,3.0,3,198,0.0,37.84,8.58,2,0,2,0,0,0.0,2,163,0.0,18.35,7.8
516205,1,1,2,0,2,0,0,0.0,2,163,0.0,18.35,7.8,3,3,0,0,0,3.0,3,198,0.0,37.84,8.58
518954,0,1,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62,4,1,3,0,0,0.3333333333333333,4,140,0.0,27.41,6.9
518954,1,1,4,1,3,0,0,0.3333333333333333,4,140,0.0,27.41,6.9,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62
518955,0,1,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62,4,1,3,0,0,0.3333333333333333,4,140,0.0,27.41,6.9
518955,1,1,4,1,3,0,0,0.3333333333333333,4,140,0.0,27.41,6.9,6,3,3,0,0,1.0,6,171,131.0,23.55,7.62
520595,0,1,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1,4,0,4,0,0,0.0,4,200,154.0,22.71,8.27
520595,1,1,4,0,4,0,0,0.0,4,200,154.0,22.71,8.27,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1
520596,0,1,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1,4,0,4,0,0,0.0,4,200,154.0,22.71,8.27
520596,1,1,4,0,4,0,0,0.0,4,200,154.0,22.71,8.27,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1
520597,0,1,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67
520597,1,1,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1
520598,0,1,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67
520598,1,1,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1
520599,0,1,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67
520599,1,1,6,4,2,0,0,2.0,6,219,0.0,30.27,8.67,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1
521217,0,1,4,1,3,0,0,0.3333333333333333,4,140,0.0,27.41,6.9,4,3,1,0,0,3.0,4,150,0.0,23.3,6.81
521217,1,1,4,3,1,0,0,3.0,4,150,0.0,23.3,6.81,4,1,3,0,0,0.3333333333333333,4,140,0.0,27.41,6.9
523735,0,1,2,0,2,0,0,0.0,2,136,113.0,14.64,7.04,3,2,1,0,0,2.0,3,198,0.0,24.1,8.03
523735,1,1,3,2,1,0,0,2.0,3,198,0.0,24.1,8.03,2,0,2,0,0,0.0,2,136,113.0,14.64,7.04
523736,0,1,2,0,2,0,0,0.0,2,136,113.0,14.64,7.04,3,2,1,0,0,2.0,3,198,0.0,24.1,8.03
523736,1,1,3,2,1,0,0,2.0,3,198,0.0,24.1,8.03,2,0,2,0,0,0.0,2,136,113.0,14.64,7.04
525816,0,1,4,2,2,0,0,1.0,4,169,88.0,22.65,7.28,4,2,2,0,0,1.0,4,150,125.0,19.66,6.66
525816,1,1,4,2,2,0,0,1.0,4,150,125.0,19.66,6.66,4,2,2,0,0,1.0,4,169,88.0,22.65,7.28
525817,0,1,4,2,2,0,0,1.0,4,169,88.0,22.65,7.28,4,2,2,0,0,1.0,4,150,125.0,19.66,6.66
525817,1,1,4,2,2,0,0,1.0,4,150,125.0,19.66,6.66,4,2,2,0,0,1.0,4,169,88.0,22.65,7.28
527012,0,1,4,0,4,0,0,0.0,4,200,154.0,22.71,8.27,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1
527012,1,1,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1,4,0,4,0,0,0.0,4,200,154.0,22.71,8.27
527013,0,1,4,0,4,0,0,0.0,4,200,154.0,22.71,8.27,7,5,2,0,0,2.5,7,202,0.0,44.57,9.1
